Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2026-03-15,S003,P0015,Produce,Midwest,1849,40,0,43,3.08,0,Windy,1,3.43,Spring
2026-03-15,S003,P0016,Produce,Midwest,1204,34,0,33,2.92,0.2,Snowy,0,3.16,Spring
2026-03-15,S003,P0017,Meat,Midwest,2199,17,362,17,9.84,0.2,Snowy,0,11.24,Spring
2026-03-15,S003,P0018,Meat,Midwest,531,62,0,65,9.8,0,Cloudy,1,9.48,Spring
2026-03-15,S003,P0019,Canned Goods,Midwest,265,1,248,1,2.0,0.05,Rainy,0,2.02,Spring
2026-03-15,S003,P0020,Canned Goods,Midwest,1703,40,0,39,1.92,0,Snowy,0,2.28,Spring
2026-03-15,S004,P0001,Snacks,West,1590,68,0,61,4.93,0.1,Windy,0,4.81,Spring
2026-03-15,S004,P0002,Snacks,West,426,14,413,13,4.78,0,Rainy,0,4.54,Spring
2026-03-15,S004,P0003,Beverages,West,356,47,136,47,2.56,0.05,Windy,0,2.56,Spring
2026-03-15,S004,P0004,Beverages,West,18,23,0,23,2.55,0.2,Snowy,0,2.98,Spring
2026-03-15,S004,P0005,Dairy,West,21,3,0,2,4.19,0.05,Cloudy,0,4.5,Spring
2026-03-15,S004,P0006,Dairy,West,1478,48,0,43,4.08,0.15,Cloudy,0,4.17,Spring
2026-03-15,S004,P0007,Beverages,West,22,14,0,15,2.57,0.2,Sunny,0,2.52,Spring
2026-03-15,S004,P0008,Frozen Foods,West,5,28,0,32,6.85,0.1,Cloudy,0,7.03,Spring
2026-03-15,S004,P0009,Personal Care,West,745,23,0,20,8.7,0.05,Sunny,0,9.74,Spring
2026-03-15,S004,P0010,Snacks,West,17,5,0,4,5.1,0.2,Rainy,0,5.34,Spring
2026-03-15,S004,P0011,Household,West,1639,5,0,5,12.83,0,Sunny,0,14.29,Spring
2026-03-15,S004,P0012,Household,West,1253,9,0,8,12.97,0.1,Sunny,0,14.79,Spring
2026-03-15,S004,P0013,Bakery,West,13,5,0,5,3.59,0.05,Rainy,0,3.94,Spring
2026-03-15,S004,P0014,Bakery,West,855,18,0,17,3.52,0.1,Snowy,0,4.04,Spring
2026-03-15,S004,P0015,Produce,West,1538,24,0,24,3.09,0,Sunny,0,2.58,Spring
2026-03-15,S004,P0016,Produce,West,1234,18,0,20,3.11,0.15,Cloudy,0,3.51,Spring
2026-03-15,S004,P0017,Meat,West,374,13,0,12,9.86,0.15,Rainy,1,10.49,Spring
2026-03-15,S004,P0018,Meat,West,416,21,0,20,9.58,0,Sunny,0,8.3,Spring
2026-03-15,S004,P0019,Canned Goods,West,329,14,315,11,2.03,0.2,Sunny,0,1.93,Spring
2026-03-15,S004,P0020,Canned Goods,West,1134,19,0,18,2.04,0,Sunny,0,2.29,Spring
2026-03-15,S005,P0001,Snacks,Southwest,15,31,0,32,5.08,0,Windy,0,5.21,Spring
2026-03-15,S005,P0002,Snacks,Southwest,29,6,0,6,4.82,0.05,Windy,0,5.71,Spring
2026-03-15,S005,P0003,Beverages,Southwest,18,19,0,20,2.51,0.05,Cloudy,0,2.31,Spring
2026-03-15,S005,P0004,Beverages,Southwest,329,3,0,2,2.52,0.15,Windy,0,2.93,Spring
2026-03-15,S005,P0005,Dairy,Southwest,1808,12,0,10,4.03,0,Snowy,0,3.28,Spring
2026-03-15,S005,P0006,Dairy,Southwest,355,27,172,26,3.89,0.15,Windy,1,4.61,Spring
2026-03-15,S005,P0007,Beverages,Southwest,528,21,0,18,2.58,0.1,Snowy,0,2.67,Spring
2026-03-15,S005,P0008,Frozen Foods,Southwest,25,43,0,36,6.69,0,Rainy,1,5.76,Spring
2026-03-15,S005,P0009,Personal Care,Southwest,1993,20,0,20,8.49,0.05,Snowy,0,7.07,Spring
2026-03-15,S005,P0010,Snacks,Southwest,149,12,0,11,4.9,0.1,Rainy,0,4.3,Spring
2026-03-15,S005,P0011,Household,Southwest,939,40,0,37,12.91,0.2,Rainy,1,10.84,Spring
2026-03-15,S005,P0012,Household,Southwest,27,39,0,36,13.3,0.15,Rainy,1,14.07,Spring
2026-03-15,S005,P0013,Bakery,Southwest,1988,35,133,39,3.5,0.2,Cloudy,0,2.97,Spring
2026-03-15,S005,P0014,Bakery,Southwest,1040,28,0,30,3.33,0.2,Snowy,0,2.88,Spring
2026-03-15,S005,P0015,Produce,Southwest,25,15,0,14,2.99,0,Snowy,0,2.59,Spring
2026-03-15,S005,P0016,Produce,Southwest,4,30,0,33,3.04,0,Rainy,0,2.4,Spring
2026-03-15,S005,P0017,Meat,Southwest,913,56,0,48,9.85,0,Rainy,0,11.42,Spring
2026-03-15,S005,P0018,Meat,Southwest,746,55,415,50,9.74,0.15,Cloudy,0,8.3,Spring
2026-03-15,S005,P0019,Canned Goods,Southwest,643,3,0,2,2.05,0,Snowy,1,1.96,Spring
2026-03-15,S005,P0020,Canned Goods,Southwest,1589,37,0,35,2.0,0,Cloudy,0,2.04,Spring
2026-03-16,S001,P0001,Snacks,Northeast,12,9,0,8,5.04,0.05,Rainy,0,5.08,Spring
2026-03-16,S001,P0002,Snacks,Northeast,1480,44,0,49,4.75,0.1,Cloudy,0,5.38,Spring
2026-03-16,S001,P0003,Beverages,Northeast,165,1,0,1,2.46,0.15,Cloudy,1,2.52,Spring
2026-03-16,S001,P0004,Beverages,Northeast,24,1,0,1,2.4,0,Sunny,1,2.22,Spring
2026-03-16,S001,P0005,Dairy,Northeast,1532,34,0,33,4.09,0.1,Sunny,0,4.21,Spring
2026-03-16,S001,P0006,Dairy,Northeast,665,33,0,32,4.18,0,Cloudy,0,3.69,Spring
2026-03-16,S001,P0007,Beverages,Northeast,794,18,0,17,2.43,0,Rainy,1,2.76,Spring
2026-03-16,S001,P0008,Frozen Foods,Northeast,789,3,0,2,6.86,0,Windy,0,7.75,Spring
2026-03-16,S001,P0009,Personal Care,Northeast,13,27,0,29,8.14,0.2,Cloudy,0,9.16,Spring
2026-03-16,S001,P0010,Snacks,Northeast,1198,3,0,2,5.1,0,Snowy,0,5.34,Spring
2026-03-16,S001,P0011,Household,Northeast,1796,22,0,24,13.45,0.1,Windy,0,12.79,Spring
2026-03-16,S001,P0012,Household,Northeast,1542,5,0,4,13.42,0,Rainy,0,12.47,Spring
2026-03-16,S001,P0013,Bakery,Northeast,14,5,0,5,3.41,0.2,Sunny,1,2.88,Spring
2026-03-16,S001,P0014,Bakery,Northeast,1023,41,0,35,3.61,0.2,Cloudy,1,4.11,Spring
2026-03-16,S001,P0015,Produce,Northeast,870,17,343,18,2.96,0,Snowy,0,2.6,Spring
2026-03-16,S001,P0016,Produce,Northeast,448,18,0,16,3.1,0,Windy,0,2.69,Spring
2026-03-16,S001,P0017,Meat,Northeast,276,10,260,8,9.77,0,Snowy,0,11.53,Spring
2026-03-16,S001,P0018,Meat,Northeast,1822,36,0,41,10.27,0,Snowy,0,9.93,Spring
2026-03-16,S001,P0019,Canned Goods,Northeast,0,52,0,50,1.93,0,Windy,0,2.31,Spring
2026-03-16,S001,P0020,Canned Goods,Northeast,86,34,79,34,2.04,0,Rainy,1,2.11,Spring
2026-03-16,S002,P0001,Snacks,Southeast,19,14,0,15,5.21,0.1,Snowy,0,5.67,Spring
2026-03-16,S002,P0002,Snacks,Southeast,7,16,0,16,5.14,0.15,Cloudy,0,4.05,Spring
2026-03-16,S002,P0003,Beverages,Southeast,1625,33,0,33,2.41,0.2,Snowy,0,2.17,Spring
2026-03-16,S002,P0004,Beverages,Southeast,549,4,0,4,2.37,0.05,Sunny,0,2.6,Spring
2026-03-16,S002,P0005,Dairy,Southeast,0,52,0,58,4.13,0,Sunny,1,4.13,Spring
2026-03-16,S002,P0006,Dairy,Southeast,1716,45,0,49,4.13,0,Cloudy,0,4.25,Spring
2026-03-16,S002,P0007,Beverages,Southeast,13,30,0,28,2.61,0.15,Snowy,0,2.95,Spring
2026-03-16,S002,P0008,Frozen Foods,Southeast,16,45,0,41,7.05,0,Snowy,0,7.52,Spring
2026-03-16,S002,P0009,Personal Care,Southeast,1197,22,0,24,8.87,0.05,Windy,1,8.84,Spring
2026-03-16,S002,P0010,Snacks,Southeast,17,12,0,12,4.79,0.05,Rainy,0,4.15,Spring
2026-03-16,S002,P0011,Household,Southeast,1890,28,0,29,13.59,0.2,Cloudy,0,11.77,Spring
2026-03-16,S002,P0012,Household,Southeast,1139,4,0,3,12.48,0,Sunny,0,14.2,Spring
2026-03-16,S002,P0013,Bakery,Southeast,1395,42,261,46,3.44,0.05,Sunny,0,3.89,Spring
2026-03-16,S002,P0014,Bakery,Southeast,427,27,0,24,3.34,0.2,Sunny,0,3.24,Spring
2026-03-16,S002,P0015,Produce,Southeast,1100,3,0,2,2.95,0.15,Sunny,0,3.47,Spring
2026-03-16,S002,P0016,Produce,Southeast,2155,22,354,23,2.97,0.15,Rainy,0,2.91,Spring
2026-03-16,S002,P0017,Meat,Southeast,23,2,0,2,9.9,0.1,Windy,0,9.12,Spring
2026-03-16,S002,P0018,Meat,Southeast,1730,18,75,18,10.33,0,Sunny,0,9.7,Spring
2026-03-16,S002,P0019,Canned Goods,Southeast,406,20,388,18,1.9,0,Cloudy,0,1.97,Spring
2026-03-16,S002,P0020,Canned Goods,Southeast,1792,12,451,11,2.07,0,Sunny,0,1.9,Spring
2026-03-16,S003,P0001,Snacks,Midwest,1511,9,0,8,4.76,0.05,Snowy,0,5.66,Spring
2026-03-16,S003,P0002,Snacks,Midwest,1471,32,0,28,4.91,0.1,Snowy,0,5.17,Spring
2026-03-16,S003,P0003,Beverages,Midwest,1504,7,480,7,2.47,0.1,Snowy,0,2.23,Spring
2026-03-16,S003,P0004,Beverages,Midwest,3,22,0,22,2.59,0.2,Windy,0,2.61,Spring
2026-03-16,S003,P0005,Dairy,Midwest,551,2,437,1,4.18,0,Rainy,1,3.87,Spring
2026-03-16,S003,P0006,Dairy,Midwest,0,59,0,67,4.04,0.2,Windy,0,4.65,Spring
2026-03-16,S003,P0007,Beverages,Midwest,665,44,0,42,2.46,0,Cloudy,0,2.91,Spring
2026-03-16,S003,P0008,Frozen Foods,Midwest,1987,20,408,17,6.75,0.1,Windy,0,8.29,Spring
2026-03-16,S003,P0009,Personal Care,Midwest,1705,13,0,14,8.8,0,Snowy,0,9.02,Spring
2026-03-16,S003,P0010,Snacks,Midwest,24,22,0,19,4.94,0.1,Windy,0,4.79,Spring
2026-03-16,S003,P0011,Household,Midwest,1865,30,0,31,12.4,0.05,Cloudy,0,10.5,Spring
2026-03-16,S003,P0012,Household,Midwest,26,21,0,19,12.98,0.15,Sunny,0,11.58,Spring
2026-03-16,S003,P0013,Bakery,Midwest,450,17,430,18,3.43,0.15,Snowy,0,2.92,Spring
2026-03-16,S003,P0014,Bakery,Midwest,489,11,471,11,3.58,0.2,Cloudy,0,3.51,Spring
2026-03-16,S003,P0015,Produce,Midwest,2060,17,209,15,3.1,0.1,Sunny,0,3.44,Spring
2026-03-16,S003,P0016,Produce,Midwest,1204,27,0,23,2.86,0,Rainy,0,3.38,Spring
2026-03-16,S003,P0017,Meat,Midwest,1837,12,0,12,9.73,0.05,Windy,0,11.83,Spring
2026-03-16,S003,P0018,Meat,Midwest,532,39,0,37,10.33,0,Sunny,0,9.54,Spring
2026-03-16,S003,P0019,Canned Goods,Midwest,17,0,0,0,2.02,0.15,Rainy,0,1.92,Spring
2026-03-16,S003,P0020,Canned Goods,Midwest,1706,11,0,10,1.92,0,Windy,0,1.77,Spring
2026-03-16,S004,P0001,Snacks,West,1591,40,0,39,4.93,0,Snowy,0,4.92,Spring
2026-03-16,S004,P0002,Snacks,West,485,13,472,13,4.74,0.15,Cloudy,0,5.18,Spring
2026-03-16,S004,P0003,Beverages,West,221,27,0,26,2.45,0,Cloudy,0,2.25,Spring
2026-03-16,S004,P0004,Beverages,West,17,28,0,25,2.49,0,Sunny,0,2.79,Spring
2026-03-16,S004,P0005,Dairy,West,21,5,0,5,4.08,0.15,Snowy,0,3.61,Spring
2026-03-16,S004,P0006,Dairy,West,1478,36,0,36,4.19,0.2,Rainy,0,4.33,Spring
2026-03-16,S004,P0007,Beverages,West,398,14,376,15,2.53,0.1,Cloudy,0,2.83,Spring
2026-03-16,S004,P0008,Frozen Foods,West,4,27,0,23,6.73,0,Windy,0,6.1,Spring
2026-03-16,S004,P0009,Personal Care,West,745,15,0,13,8.26,0.2,Cloudy,0,9.8,Spring
2026-03-16,S004,P0010,Snacks,West,17,6,0,5,4.8,0,Windy,0,5.23,Spring
2026-03-16,S004,P0011,Household,West,1639,4,0,4,12.84,0,Snowy,1,14.83,Spring
2026-03-16,S004,P0012,Household,West,1253,3,0,2,13.08,0.05,Rainy,0,14.11,Spring
2026-03-16,S004,P0013,Bakery,West,12,9,0,9,3.38,0.15,Sunny,1,3.17,Spring
2026-03-16,S004,P0014,Bakery,West,854,17,0,16,3.58,0,Rainy,0,3.68,Spring
2026-03-16,S004,P0015,Produce,West,1833,13,294,11,3.0,0.15,Cloudy,0,3.46,Spring
2026-03-16,S004,P0016,Produce,West,1233,18,0,15,2.84,0.15,Rainy,0,3.44,Spring
2026-03-16,S004,P0017,Meat,West,476,10,102,10,9.8,0,Sunny,0,9.15,Spring
2026-03-16,S004,P0018,Meat,West,416,16,0,15,10.18,0,Cloudy,0,9.95,Spring
2026-03-16,S004,P0019,Canned Goods,West,148,13,134,11,1.94,0,Rainy,0,2.06,Spring
2026-03-16,S004,P0020,Canned Goods,West,1133,15,0,14,2.02,0.2,Windy,0,2.06,Spring
2026-03-16,S005,P0001,Snacks,Southwest,16,21,0,18,4.8,0.05,Snowy,1,4.5,Spring
2026-03-16,S005,P0002,Snacks,Southwest,28,8,0,7,5.07,0.15,Windy,0,5.2,Spring
2026-03-16,S005,P0003,Beverages,Southwest,17,16,0,16,2.52,0,Sunny,0,2.49,Spring
2026-03-16,S005,P0004,Beverages,Southwest,329,5,0,5,2.61,0,Snowy,0,2.03,Spring
2026-03-16,S005,P0005,Dairy,Southwest,1963,17,156,16,3.79,0.15,Sunny,0,4.53,Spring
2026-03-16,S005,P0006,Dairy,Southwest,183,17,0,18,3.82,0.15,Sunny,0,4.22,Spring
2026-03-16,S005,P0007,Beverages,Southwest,526,30,0,29,2.39,0,Sunny,0,2.35,Spring
2026-03-16,S005,P0008,Frozen Foods,Southwest,25,31,0,27,7.17,0,Sunny,0,7.45,Spring
2026-03-16,S005,P0009,Personal Care,Southwest,2227,8,233,9,8.29,0.15,Sunny,0,7.96,Spring
2026-03-16,S005,P0010,Snacks,Southwest,404,5,254,4,4.93,0.2,Snowy,0,5.29,Spring
2026-03-16,S005,P0011,Household,Southwest,937,48,0,50,12.42,0.2,Rainy,1,15.13,Spring
2026-03-16,S005,P0012,Household,Southwest,367,32,341,28,12.83,0,Windy,1,13.95,Spring
2026-03-16,S005,P0013,Bakery,Southwest,1970,30,116,33,3.35,0.05,Snowy,1,3.16,Spring
2026-03-16,S005,P0014,Bakery,Southwest,1041,13,0,14,3.55,0,Windy,0,3.77,Spring
2026-03-16,S005,P0015,Produce,Southwest,26,5,0,4,3.04,0.15,Snowy,1,3.38,Spring
2026-03-16,S005,P0016,Produce,Southwest,1,50,0,42,3.12,0.1,Snowy,0,3.43,Spring
2026-03-16,S005,P0017,Meat,Southwest,916,18,0,16,10.46,0,Windy,0,10.56,Spring
2026-03-16,S005,P0018,Meat,Southwest,332,36,0,35,10.29,0.05,Sunny,0,9.78,Spring
2026-03-16,S005,P0019,Canned Goods,Southwest,643,1,0,0,1.97,0.1,Windy,1,1.66,Spring
2026-03-16,S005,P0020,Canned Goods,Southwest,1587,40,0,44,2.0,0.15,Snowy,0,1.88,Spring
2026-03-17,S001,P0001,Snacks,Northeast,176,6,164,5,5.12,0.1,Snowy,0,4.72,Spring
2026-03-17,S001,P0002,Snacks,Northeast,1480,32,0,27,4.92,0.15,Cloudy,0,4.74,Spring
2026-03-17,S001,P0003,Beverages,Northeast,299,1,134,0,2.54,0.15,Snowy,1,2.6,Spring
2026-03-17,S001,P0004,Beverages,Northeast,510,1,486,0,2.57,0,Cloudy,1,2.4,Spring
2026-03-17,S001,P0005,Dairy,Northeast,1530,36,0,38,3.97,0.15,Windy,0,3.41,Spring
2026-03-17,S001,P0006,Dairy,Northeast,663,37,0,37,3.96,0.1,Snowy,0,4.44,Spring
2026-03-17,S001,P0007,Beverages,Northeast,793,19,0,20,2.4,0.05,Windy,0,2.31,Spring
2026-03-17,S001,P0008,Frozen Foods,Northeast,788,8,0,7,7.31,0,Snowy,0,5.98,Spring
2026-03-17,S001,P0009,Personal Care,Northeast,11,31,0,34,8.53,0,Windy,0,7.47,Spring
2026-03-17,S001,P0010,Snacks,Northeast,1197,7,0,7,4.81,0.15,Rainy,0,5.38,Spring
2026-03-17,S001,P0011,Household,Northeast,1794,24,0,24,13.1,0.15,Snowy,0,15.04,Spring
2026-03-17,S001,P0012,Household,Northeast,2041,4,499,4,13.02,0,Snowy,1,13.87,Spring
2026-03-17,S001,P0013,Bakery,Northeast,14,3,0,3,3.55,0,Sunny,0,3.2,Spring
2026-03-17,S001,P0014,Bakery,Northeast,1022,37,0,40,3.35,0.2,Windy,0,3.83,Spring
2026-03-17,S001,P0015,Produce,Northeast,524,33,0,34,2.85,0.05,Snowy,0,3.33,Spring
2026-03-17,S001,P0016,Produce,Northeast,445,30,0,25,2.92,0.1,Snowy,0,3.48,Spring
2026-03-17,S001,P0017,Meat,Northeast,15,16,0,17,10.04,0.1,Rainy,0,11.85,Spring
2026-03-17,S001,P0018,Meat,Northeast,1822,28,0,25,9.66,0.1,Sunny,0,9.7,Spring
2026-03-17,S001,P0019,Canned Goods,Northeast,0,39,0,39,1.94,0,Snowy,0,1.72,Spring
2026-03-17,S001,P0020,Canned Goods,Northeast,9,17,0,18,2.01,0.2,Cloudy,0,2.05,Spring
2026-03-17,S002,P0001,Snacks,Southeast,18,16,0,16,5.22,0.1,Sunny,0,4.31,Spring
2026-03-17,S002,P0002,Snacks,Southeast,7,12,0,11,5.18,0.15,Cloudy,0,4.58,Spring
2026-03-17,S002,P0003,Beverages,Southeast,1989,40,366,45,2.57,0.15,Sunny,1,2.34,Spring
2026-03-17,S002,P0004,Beverages,Southeast,549,5,0,5,2.54,0,Snowy,0,2.93,Spring
2026-03-17,S002,P0005,Dairy,Southeast,1,35,0,30,4.0,0.2,Cloudy,0,4.0,Spring
2026-03-17,S002,P0006,Dairy,Southeast,1717,31,0,29,3.82,0,Rainy,0,4.43,Spring
2026-03-17,S002,P0007,Beverages,Southeast,13,29,0,26,2.52,0,Snowy,0,2.2,Spring
2026-03-17,S002,P0008,Frozen Foods,Southeast,513,53,499,55,7.3,0.15,Rainy,1,7.6,Spring
2026-03-17,S002,P0009,Personal Care,Southeast,1196,18,0,16,8.28,0,Windy,0,9.89,Spring
2026-03-17,S002,P0010,Snacks,Southeast,297,7,280,6,4.75,0.15,Sunny,0,5.27,Spring
2026-03-17,S002,P0011,Household,Southeast,1887,37,0,39,12.43,0.1,Sunny,0,13.96,Spring
2026-03-17,S002,P0012,Household,Southeast,1332,6,194,5,13.41,0,Snowy,0,11.53,Spring
2026-03-17,S002,P0013,Bakery,Southeast,1134,35,0,39,3.37,0.15,Cloudy,0,2.81,Spring
2026-03-17,S002,P0014,Bakery,Southeast,425,35,0,30,3.52,0.05,Windy,0,2.91,Spring
2026-03-17,S002,P0015,Produce,Southeast,1100,1,0,0,3.11,0.2,Windy,1,2.61,Spring
2026-03-17,S002,P0016,Produce,Southeast,1797,41,0,36,3.04,0.1,Sunny,0,3.51,Spring
2026-03-17,S002,P0017,Meat,Southeast,22,7,0,6,9.56,0,Rainy,0,9.94,Spring
2026-03-17,S002,P0018,Meat,Southeast,1654,21,0,18,10.11,0,Cloudy,0,9.3,Spring
2026-03-17,S002,P0019,Canned Goods,Southeast,15,30,0,30,1.96,0,Snowy,0,1.84,Spring
2026-03-17,S002,P0020,Canned Goods,Southeast,1752,26,414,24,1.96,0.15,Cloudy,0,1.96,Spring
2026-03-17,S003,P0001,Snacks,Midwest,1717,8,206,8,4.83,0.1,Sunny,0,5.71,Spring
2026-03-17,S003,P0002,Snacks,Midwest,1472,19,0,17,5.18,0,Sunny,0,5.69,Spring
2026-03-17,S003,P0003,Beverages,Midwest,1489,7,466,7,2.42,0,Windy,0,2.88,Spring
2026-03-17,S003,P0004,Beverages,Midwest,1,28,0,26,2.42,0.2,Windy,0,2.28,Spring
2026-03-17,S003,P0005,Dairy,Midwest,114,4,0,3,3.99,0.15,Rainy,0,4.48,Spring
2026-03-17,S003,P0006,Dairy,Midwest,0,44,0,43,3.86,0.1,Rainy,0,3.96,Spring
2026-03-17,S003,P0007,Beverages,Midwest,828,26,162,23,2.43,0,Sunny,0,2.51,Spring
2026-03-17,S003,P0008,Frozen Foods,Midwest,1821,52,248,58,7.26,0,Cloudy,1,8.3,Spring
2026-03-17,S003,P0009,Personal Care,Midwest,1702,25,0,25,8.55,0.05,Snowy,0,9.01,Spring
2026-03-17,S003,P0010,Snacks,Midwest,22,27,0,25,5.19,0.1,Snowy,0,5.72,Spring
2026-03-17,S003,P0011,Household,Midwest,1864,33,0,33,12.52,0,Rainy,1,13.74,Spring
2026-03-17,S003,P0012,Household,Midwest,27,11,0,10,13.27,0,Rainy,0,12.11,Spring
2026-03-17,S003,P0013,Bakery,Midwest,415,13,395,12,3.52,0.15,Snowy,1,2.85,Spring
2026-03-17,S003,P0014,Bakery,Midwest,17,13,0,13,3.33,0.1,Rainy,1,3.15,Spring
2026-03-17,S003,P0015,Produce,Midwest,1851,17,0,18,3.06,0.2,Cloudy,0,2.65,Spring
2026-03-17,S003,P0016,Produce,Midwest,1491,43,291,38,3.09,0.1,Rainy,0,3.37,Spring
2026-03-17,S003,P0017,Meat,Midwest,1837,8,0,7,10.18,0.05,Windy,0,8.91,Spring
2026-03-17,S003,P0018,Meat,Midwest,532,35,0,31,10.35,0.1,Snowy,0,10.41,Spring
2026-03-17,S003,P0019,Canned Goods,Midwest,17,0,0,0,2.0,0.2,Sunny,1,2.12,Spring
2026-03-17,S003,P0020,Canned Goods,Midwest,1702,30,0,33,2.04,0.15,Snowy,0,1.89,Spring
2026-03-17,S004,P0001,Snacks,West,1914,19,321,17,5.14,0.2,Snowy,0,5.6,Spring
2026-03-17,S004,P0002,Snacks,West,12,15,0,14,4.87,0.2,Rainy,0,4.16,Spring
2026-03-17,S004,P0003,Beverages,West,546,38,328,35,2.37,0.15,Sunny,0,2.11,Spring
2026-03-17,S004,P0004,Beverages,West,18,12,0,12,2.44,0,Sunny,0,2.64,Spring
2026-03-17,S004,P0005,Dairy,West,508,3,487,3,4.03,0.15,Snowy,0,3.85,Spring
2026-03-17,S004,P0006,Dairy,West,1474,51,0,49,4.01,0,Cloudy,0,4.43,Spring
2026-03-17,S004,P0007,Beverages,West,22,11,0,11,2.48,0.15,Rainy,1,2.5,Spring
2026-03-17,S004,P0008,Frozen Foods,West,3,25,0,22,7.31,0,Sunny,0,6.91,Spring
2026-03-17,S004,P0009,Personal Care,West,745,14,0,13,8.38,0.1,Sunny,0,9.95,Spring
2026-03-17,S004,P0010,Snacks,West,16,6,0,6,5.04,0.2,Rainy,0,4.87,Spring
2026-03-17,S004,P0011,Household,West,1639,3,0,2,13.36,0.1,Windy,0,13.59,Spring
2026-03-17,S004,P0012,Household,West,1252,6,0,6,13.61,0,Cloudy,0,12.23,Spring
2026-03-17,S004,P0013,Bakery,West,12,6,0,6,3.57,0,Sunny,0,3.81,Spring
2026-03-17,S004,P0014,Bakery,West,854,14,0,13,3.6,0,Windy,0,3.43,Spring
2026-03-17,S004,P0015,Produce,West,1538,13,0,11,2.99,0.1,Sunny,0,2.8,Spring
2026-03-17,S004,P0016,Produce,West,1234,9,0,10,3.08,0.1,Cloudy,0,3.55,Spring
2026-03-17,S004,P0017,Meat,West,373,14,0,15,10.45,0.05,Snowy,0,11.44,Spring
2026-03-17,S004,P0018,Meat,West,416,13,0,12,10.28,0,Rainy,0,9.64,Spring
2026-03-17,S004,P0019,Canned Goods,West,14,8,0,8,1.94,0,Sunny,0,2.19,Spring
2026-03-17,S004,P0020,Canned Goods,West,1132,19,0,18,1.96,0.1,Cloudy,0,2.19,Spring
2026-03-17,S005,P0001,Snacks,Southwest,156,55,147,58,4.86,0,Cloudy,0,4.4,Spring
2026-03-17,S005,P0002,Snacks,Southwest,29,5,0,4,4.79,0,Snowy,0,5.52,Spring
2026-03-17,S005,P0003,Beverages,Southwest,86,27,71,25,2.44,0.1,Cloudy,0,2.97,Spring
2026-03-17,S005,P0004,Beverages,Southwest,521,6,193,5,2.51,0,Windy,0,2.47,Spring
2026-03-17,S005,P0005,Dairy,Southwest,1806,18,0,17,4.06,0,Snowy,0,4.31,Spring
2026-03-17,S005,P0006,Dairy,Southwest,183,14,0,11,3.87,0.1,Sunny,0,4.17,Spring
2026-03-17,S005,P0007,Beverages,Southwest,526,24,0,22,2.48,0.1,Cloudy,0,2.49,Spring
2026-03-17,S005,P0008,Frozen Foods,Southwest,26,18,0,17,6.92,0.05,Rainy,0,8.33,Spring
2026-03-17,S005,P0009,Personal Care,Southwest,1993,14,0,14,8.75,0.1,Snowy,0,7.46,Spring
2026-03-17,S005,P0010,Snacks,Southwest,148,12,0,11,4.75,0.05,Snowy,1,5.77,Spring
2026-03-17,S005,P0011,Household,Southwest,936,42,0,45,12.73,0.1,Windy,1,10.91,Spring
2026-03-17,S005,P0012,Household,Southwest,27,21,0,20,13.16,0.05,Cloudy,0,12.26,Spring
2026-03-17,S005,P0013,Bakery,Southwest,1855,23,0,21,3.46,0,Windy,0,3.6,Spring
2026-03-17,S005,P0014,Bakery,Southwest,1039,19,0,18,3.55,0.05,Snowy,0,3.32,Spring
2026-03-17,S005,P0015,Produce,Southwest,25,7,0,7,3.03,0,Snowy,0,3.08,Spring
2026-03-17,S005,P0016,Produce,Southwest,0,48,0,43,2.91,0,Cloudy,0,3.12,Spring
2026-03-17,S005,P0017,Meat,Southwest,914,28,0,30,10.01,0.05,Snowy,0,11.41,Spring
2026-03-17,S005,P0018,Meat,Southwest,332,25,0,28,10.19,0,Rainy,0,8.4,Spring
2026-03-17,S005,P0019,Canned Goods,Southwest,1142,1,499,1,1.9,0.05,Windy,0,1.66,Spring
2026-03-17,S005,P0020,Canned Goods,Southwest,1588,27,0,28,2.07,0,Rainy,0,1.82,Spring
2026-03-18,S001,P0001,Snacks,Northeast,11,13,0,11,5.07,0.2,Cloudy,0,4.92,Spring
2026-03-18,S001,P0002,Snacks,Northeast,1665,47,189,41,5.21,0.1,Rainy,0,4.9,Spring
2026-03-18,S001,P0003,Beverages,Northeast,664,3,499,3,2.52,0,Cloudy,0,2.22,Spring
2026-03-18,S001,P0004,Beverages,Northeast,24,1,0,0,2.4,0,Sunny,0,2.75,Spring
2026-03-18,S001,P0005,Dairy,Northeast,1729,16,196,16,4.06,0.05,Snowy,0,4.41,Spring
2026-03-18,S001,P0006,Dairy,Northeast,660,48,0,52,4.01,0,Snowy,0,3.89,Spring
2026-03-18,S001,P0007,Beverages,Northeast,1210,10,416,10,2.42,0,Snowy,0,2.51,Spring
2026-03-18,S001,P0008,Frozen Foods,Northeast,788,7,0,6,7.16,0.2,Cloudy,0,7.98,Spring
2026-03-18,S001,P0009,Personal Care,Northeast,13,19,0,19,8.59,0,Windy,0,7.88,Spring
2026-03-18,S001,P0010,Snacks,Northeast,1198,4,0,3,4.79,0,Rainy,0,5.44,Spring
2026-03-18,S001,P0011,Household,Northeast,1794,21,0,20,12.78,0,Snowy,0,12.8,Spring
2026-03-18,S001,P0012,Household,Northeast,1541,5,0,5,13.58,0,Cloudy,0,10.76,Spring
